path_idx	origin	label	A&B	C=A	C=A&B	C=B	M=A>B	a1	a1a1	a1a1a2	a1a1a2a2	a1a2	a1a2a2	a2	a2a2
44	24	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
44	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
44	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
45	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
45	24	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
45	24	A=[a1,a1+a2];B=[a2]	1	1	0	0	2	1	0	0	0	1	0	1	0
45	24	A=[a1];B=[a1+a2,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
45	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
45	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
45	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
46	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
46	24	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
46	24	A=[a1,a1+a2];B=[a2]	1	1	0	0	2	1	0	0	0	1	0	1	0
46	24	A=[a1];B=[a1+a2,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
46	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
46	24	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
46	24	B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
47	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
47	24	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
47	24	A=[a1,a1+a2];B=[a2]	1	1	0	0	2	1	0	0	0	1	0	1	0
47	24	A=[a1];B=[a1+a2,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
47	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
47	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
47	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
48	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
48	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
48	24	A=[a1+a1,a2+a2]	1	1	0	0	2	0	1	0	0	0	0	0	1
48	24	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
48	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
48	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
49	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
49	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
49	24	A=[a1+a1,a2+a2]	1	1	0	0	2	0	1	0	0	0	0	0	1
49	24	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
49	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
49	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
50	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
50	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
50	24	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
50	24	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
50	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
50	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
51	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
51	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
51	24	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
51	24	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
51	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
51	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
52	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
52	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
52	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
52	24	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
52	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
52	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
53	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
53	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
53	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
53	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
53	24	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
53	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
53	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
54	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
54	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
54	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
54	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
54	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
54	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
54	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
55	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
55	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
55	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
55	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
55	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
55	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
55	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
56	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
56	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
56	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
56	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
56	24	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
56	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
56	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
57	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
57	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
57	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
57	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
57	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
57	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
57	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
58	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
58	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
58	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
58	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
58	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
58	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
58	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
59	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
59	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
59	24	A=[a1,a1];B=[a2+a2]	1	1	0	0	2	2	0	0	0	0	0	0	1
59	24	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
59	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
59	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
60	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
60	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
60	24	A=[a1,a1];B=[a2+a2]	1	1	0	0	2	2	0	0	0	0	0	0	1
60	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
60	24	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
60	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
60	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
61	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
61	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
61	24	A=[a1,a1];B=[a2+a2]	1	1	0	0	2	2	0	0	0	0	0	0	1
61	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
61	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
61	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
61	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
62	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
62	24	A=[a1,a1,a2+a2]	1	3	0	0	3	2	0	0	0	0	0	0	1
62	24	A=[a1,a1];B=[a2+a2]	1	1	0	0	2	2	0	0	0	0	0	0	1
62	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
62	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
62	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
62	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
63	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
63	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
63	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
63	24	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
63	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
63	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
64	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
64	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
64	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
64	24	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
64	24	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
64	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
64	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
65	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
65	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
65	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
65	24	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
65	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
65	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
65	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
66	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
66	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
66	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
66	24	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
66	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
66	24	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
66	24	B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
67	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
67	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
67	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
67	24	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
67	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
67	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
67	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
68	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
68	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
68	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
68	24	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
68	24	A=[a1+a2];B=[a1+a2]	1	0	0	0	1	0	0	0	0	2	0	0	0
68	24	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
68	24	B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
69	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
69	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
69	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
69	24	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
69	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
69	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
69	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
70	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
70	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
70	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
70	24	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
70	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
70	24	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
70	24	B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
71	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
71	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
71	24	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
71	24	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
71	24	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
71	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
71	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
72	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
72	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
72	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
72	24	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
72	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
72	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
73	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
73	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
73	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
73	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
73	24	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
73	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
73	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
74	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
74	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
74	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
74	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
74	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
74	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
74	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
75	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
75	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
75	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
75	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
75	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
75	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
75	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
76	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
76	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
76	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
76	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
76	24	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
76	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
76	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
77	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
77	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
77	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
77	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
77	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
77	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
77	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
78	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
78	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
78	24	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
78	24	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
78	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
78	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
78	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
79	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
79	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
79	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
79	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
79	24	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
79	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
79	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
80	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
80	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
80	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
80	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
80	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
80	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
80	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
81	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
81	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
81	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
81	24	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
81	24	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
81	24	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
81	24	B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
82	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
82	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
82	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
82	24	A=[a2,a2];B=[a1+a1]	1	1	0	0	2	0	1	0	0	0	0	2	0
82	24	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
82	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
82	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
83	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
83	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
83	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
83	24	A=[a2,a2];B=[a1+a1]	1	1	0	0	2	0	1	0	0	0	0	2	0
83	24	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
83	24	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
83	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
83	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
84	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
84	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
84	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
84	24	A=[a2,a2];B=[a1+a1]	1	1	0	0	2	0	1	0	0	0	0	2	0
84	24	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
84	24	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
84	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
84	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
85	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
85	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
85	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
85	24	A=[a2,a2];B=[a1+a1]	1	1	0	0	2	0	1	0	0	0	0	2	0
85	24	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
85	24	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
85	24	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
85	24	B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
86	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
86	24	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
86	24	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
86	24	A=[a2];B=[a1,a1,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
86	24	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
86	24	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
86	24	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
86	24	B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
87	24	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
